Date,Rank,Team,Power Rating,Offense Rank,Defense Rank,Off_rating,Def_rating
2024-12-25,12,Calvin University,3.75,12,10,5.639735676514628,1.8894767061764417
2024-12-25,13,University of Mary,3.536,8,20,6.124948513332516,2.588553244960993
2024-12-25,14,Indiana Tech,3.256,14,15,5.49991695031959,2.243751786687218
2024-12-25,15,University of Arizona,3.005,17,14,5.085283539456464,2.0804285318920654
2024-12-25,16,Purdue University Northwest,2.779,19,12,4.765126920277784,1.985993459197695
2024-12-25,17,University of Oklahoma,2.639,15,22,5.30408732091338,2.6650401494503635
2024-12-25,18,Midland University,2.469,16,23,5.163383511856196,2.694458402335009
2024-12-25,19,Arizona State University,2.151,22,18,4.636825468422986,2.4861857699870957
2024-12-25,20,Davenport University,2.06,21,19,4.640356306467498,2.580449796378442
2024-12-25,21,University of Delaware,1.974,18,27,4.853439939888816,2.8793612573202045
2024-12-25,22,Stony Brook University,1.933,25,17,4.392457850115773,2.4596884081932124
2024-12-25,22,Grand Valley State University,1.933,24,21,4.544837178321989,2.611410288648213
2024-12-25,24,University of Central Oklahoma,1.805,23,25,4.626174983948453,2.8215194212652217
2024-12-25,25,University of Colorado,1.461,37,16,3.913324053941574,2.452023179311164
2024-12-25,26,Northwood University,1.443,28,24,4.196506670703618,2.753971635465779
2024-12-25,27,West Chester University,1.291,30,26,4.125827038030937,2.835117720706685
2024-12-25,28,Missouri State University,1.189,31,29,4.102998006690313,2.9136590794259836
2024-12-25,29,University of Pittsburgh,1.067,36,28,3.960585468597007,2.8935733033852213
2024-12-25,30,Oswego State University,1.058,32,33,4.068136425453922,3.0099763442640586
2024-12-25,31,Illinois State University,1.05,27,34,4.229410711762217,3.179291360510246
2024-12-25,32,Waldorf University,0.987,20,47,4.7552832801697225,3.76856425048379
2024-12-25,33,John Carroll University,0.629,26,44,4.2623884540157855,3.632968878739324
2024-12-25,34,University of Michigan Dearborn,0.565,35,37,3.961313731264418,3.39653768196773
2024-12-25,35,Drexel University,0.549,42,32,3.530227900563803,2.9808496059614633
2024-12-25,36,University of Illinois,0.45,45,30,3.406052309577623,2.9560521783412175
2024-12-25,37,University of Rhode Island,0.442,29,46,4.139796983012917,3.6982959259392225
2024-12-25,38,Colorado State University,0.357,34,45,3.996999285250196,3.6395443947782384
2024-12-25,39,Syracuse University,0.267,40,40,3.7390790204350113,3.4724387738674007
2024-12-25,40,Villanova University,0.24,43,35,3.4981992052764763,3.2585653944989175
2024-12-25,41,Lawrence Tech,0.201,33,49,4.0283086929757195,3.8273109838869055
2024-12-25,42,Indiana University of Pennsylvania,0.084,38,48,3.858211310319614,3.774124795251847
2024-12-25,43,McKendree University,0.083,44,36,3.4080656500534365,3.32502800268423
2024-12-25,44,Cleary University,-0.306,41,50,3.5880745990153575,3.8944759012597174
2024-12-25,45,Canisius University,-0.411,46,42,3.194612533148004,3.605727627781436
2024-12-25,46,George Mason University,-0.42,55,31,2.547909886317834,2.96779505223458
2024-12-25,47,Kent State University,-0.531,48,38,2.8841670462887823,3.415074535120187
2024-12-25,48,United States Naval Academy,-0.681,39,55,3.748602929306466,4.429893182761063
2024-12-25,49,Iowa State University,-0.803,51,41,2.69352991296922,3.4968060988393703
2024-12-25,50,University of Toledo,-1.044,59,39,2.381135663378024,3.4255840481002604
2024-12-25,51,Aquinas College,-1.048,47,52,2.986299574456464,4.0341977780255
2024-12-25,52,University of Oregon,-1.188,49,53,2.849136548643229,4.036890388745207
2024-12-25,53,Robert Morris University,-1.626,61,51,2.334320278950085,3.9601545976582258
2024-12-25,54,Northern Illinois University,-1.647,65,43,1.9789422280676012,3.626262750964159
2024-12-25,55,Duquesne University,-1.787,50,57,2.8167359890102723,4.604066145787298
2024-12-25,56,San Diego State University,-1.796,58,54,2.3958457198966068,4.191554968252589
2024-12-25,57,West Virginia University,-1.927,54,56,2.5769731924202106,4.503753979488936
2024-12-25,58,University of Alabama,-2.248,56,58,2.483452519617181,4.731545263601013
2024-12-25,59,Temple University,-2.334,52,61,2.657377656414144,4.990943049873973
2024-12-25,60,Lehigh University,-2.57,62,60,2.332824222387522,4.902777288548284
2024-12-25,61,Roosevelt University,-2.887,53,64,2.651671100905114,5.538815961371255
2024-12-25,62,New York University,-3.059,57,62,2.4367518363677263,5.4959998296551555
2024-12-25,63,Rutgers University,-3.219,67,59,1.631942409880995,4.851239237215668
2024-12-25,64,Saginaw Valley State University,-3.518,64,65,2.1773216464931937,5.695506338412613
2024-12-25,65,Western Michigan University,-3.951,68,63,1.5688577159375163,5.519416976837722
2024-12-25,66,William Paterson University,-4.343,60,67,2.338192685371938,6.681312645617755
2024-12-25,67,Concordia University Ann Arbor,-4.521,63,68,2.182939930053415,6.703464269529812
2024-12-25,68,The College of New Jersey,-4.707,66,66,1.8954618239261576,6.602705976694425
2024-12-25,69,Towson University,-6.141,70,69,1.3600344063555287,7.50113731130035
2024-12-25,70,Rochester Institute of Technology,-6.173,69,70,1.4193942296033797,7.59219085290331
2024-12-25,71,Mercyhurst University,-7.581,72,71,1.2573852986405958,8.838850730730053
2024-12-25,72,Rochester Christian University,-7.765,71,72,1.2642643485832528,9.029505662214532
2024-12-25,73,Oakland University,-10.951,73,73,1.1789300649470158,12.129498973363154
2025-01-01,1,Ohio University,8.941,1,5,10.679881817401071,1.7391083026329124
2025-01-01,2,Liberty University,8.205,2,6,9.948434957253006,1.7439131283403493
2025-01-01,3,Minot State University,7.739,3,8,9.492831899953352,1.7542543465126716
2025-01-01,4,University of Jamestown,5.91,4,9,7.664398151893316,1.754793379274118
2025-01-01,5,Adrian College,5.852,5,3,7.352472819862507,1.5004105386606046
2025-01-01,6,University of Nevada Las Vegas,5.82,6,1,7.1784745023965,1.358660630516402
2025-01-01,7,Grand Canyon University,4.748,7,13,6.795121502598578,2.0468165175651105
2025-01-01,8,University of Utah,4.416,11,4,5.92133958343645,1.505265725608188
2025-01-01,9,Niagara University,4.216,13,2,5.595738759312935,1.3794769049774591
2025-01-01,10,Maryville University,4.186,10,7,5.939490865129309,1.75322620258764
2025-01-01,11,Drury University,4.138,9,11,6.093725507665922,1.9558059646710624
2025-01-01,12,Calvin University,3.75,12,10,5.639735676514622,1.8894767061764408
2025-01-01,13,University of Mary,3.536,8,20,6.124948513332516,2.588553244960994
2025-01-01,14,Indiana Tech,3.256,14,15,5.499916950319607,2.243751786687216
2025-01-01,15,University of Arizona,3.005,17,14,5.085283539456467,2.0804285318920654
2025-01-01,16,Purdue University Northwest,2.779,19,12,4.765126920277785,1.9859934591976935
2025-01-01,17,University of Oklahoma,2.639,15,22,5.304087320913371,2.6650401494503613
2025-01-01,18,Midland University,2.469,16,23,5.163383511856187,2.694458402335007
2025-01-01,19,Arizona State University,2.151,22,18,4.63682546842299,2.4861857699870953
2025-01-01,20,Davenport University,2.06,21,19,4.6403563064674955,2.580449796378441
2025-01-01,21,University of Delaware,1.974,18,27,4.853439939888801,2.879361257320204
2025-01-01,22,Grand Valley State University,1.933,24,21,4.544837178322002,2.6114102886482153
2025-01-01,22,Stony Brook University,1.933,25,17,4.392457850115752,2.459688408193211
2025-01-01,24,University of Central Oklahoma,1.805,23,25,4.62617498394844,2.8215194212652204
2025-01-01,25,University of Colorado,1.461,37,16,3.9133240539415666,2.452023179311164
2025-01-01,26,Northwood University,1.443,28,24,4.196506670703617,2.7539716354657777
2025-01-01,27,West Chester University,1.291,30,26,4.12582703803094,2.835117720706686
2025-01-01,28,Missouri State University,1.189,31,29,4.102998006690299,2.913659079425982
2025-01-01,29,University of Pittsburgh,1.067,36,28,3.9605854685970185,2.8935733033852213
2025-01-01,30,Oswego State University,1.058,32,33,4.068136425453924,3.00997634426406
2025-01-01,31,Illinois State University,1.05,27,34,4.22941071176223,3.1792913605102475
2025-01-01,32,Waldorf University,0.987,20,47,4.755283280169719,3.7685642504837897
2025-01-01,33,John Carroll University,0.629,26,44,4.2623884540157855,3.6329688787393257
2025-01-01,34,University of Michigan Dearborn,0.565,35,37,3.9613137312644255,3.3965376819677315
2025-01-01,35,Drexel University,0.549,42,32,3.5302279005638,2.980849605961464
2025-01-01,36,University of Illinois,0.45,45,30,3.406052309577631,2.9560521783412175
2025-01-01,37,University of Rhode Island,0.442,29,46,4.1397969830129115,3.6982959259392225
2025-01-01,38,Colorado State University,0.357,34,45,3.996999285250187,3.6395443947782367
2025-01-01,39,Syracuse University,0.267,40,40,3.739079020435028,3.472438773867399
2025-01-01,40,Villanova University,0.24,43,35,3.498199205276482,3.2585653944989166
2025-01-01,41,Lawrence Tech,0.201,33,49,4.028308692975712,3.827310983886903
2025-01-01,42,Indiana University of Pennsylvania,0.084,38,48,3.858211310319601,3.774124795251847
2025-01-01,43,McKendree University,0.083,44,36,3.408065650053441,3.325028002684227
2025-01-01,44,Cleary University,-0.306,41,50,3.5880745990153633,3.894475901259723
2025-01-01,45,Canisius University,-0.411,46,42,3.194612533148004,3.6057276277814343
2025-01-01,46,George Mason University,-0.42,55,31,2.547909886317836,2.96779505223458
2025-01-01,47,Kent State University,-0.531,48,38,2.88416704628879,3.415074535120189
2025-01-01,48,United States Naval Academy,-0.681,39,55,3.7486029293064713,4.429893182761061
2025-01-01,49,Iowa State University,-0.803,51,41,2.6935299129692165,3.4968060988393685
2025-01-01,50,University of Toledo,-1.044,59,39,2.3811356633780214,3.42558404810026
2025-01-01,51,Aquinas College,-1.048,47,52,2.9862995744564667,4.034197778025497
2025-01-01,52,University of Oregon,-1.188,49,53,2.8491365486432354,4.036890388745209
2025-01-01,53,Robert Morris University,-1.626,61,51,2.3343202789500905,3.960154597658228
2025-01-01,54,Northern Illinois University,-1.647,65,43,1.9789422280676092,3.626262750964164
2025-01-01,55,Duquesne University,-1.787,50,57,2.816735989010271,4.604066145787297
2025-01-01,56,San Diego State University,-1.796,58,54,2.3958457198966103,4.191554968252586
2025-01-01,57,West Virginia University,-1.927,54,56,2.5769731924202155,4.503753979488935
2025-01-01,58,University of Alabama,-2.248,56,58,2.483452519617176,4.731545263601013
2025-01-01,59,Temple University,-2.334,52,61,2.6573776564141456,4.990943049873976
2025-01-01,60,Lehigh University,-2.57,62,60,2.3328242223875466,4.902777288548286
2025-01-01,61,Roosevelt University,-2.887,53,64,2.6516711009051113,5.538815961371251
2025-01-01,62,New York University,-3.059,57,62,2.436751836367731,5.495999829655157
2025-01-01,63,Rutgers University,-3.219,67,59,1.6319424098809887,4.851239237215666
2025-01-01,64,Saginaw Valley State University,-3.518,64,65,2.1773216464931924,5.695506338412611
2025-01-01,65,Western Michigan University,-3.951,68,63,1.5688577159375188,5.519416976837722
2025-01-01,66,William Paterson University,-4.343,60,67,2.3381926853719404,6.681312645617761
2025-01-01,67,Concordia University Ann Arbor,-4.521,63,68,2.1829399300534154,6.7034642695298094
2025-01-01,68,The College of New Jersey,-4.707,66,66,1.895461823926161,6.6027059766944305
2025-01-01,69,Towson University,-6.141,70,69,1.3600344063555212,7.501137311300353
2025-01-01,70,Rochester Institute of Technology,-6.173,69,70,1.41939422960338,7.592190852903316
2025-01-01,71,Mercyhurst University,-7.581,72,71,1.2573852986405922,8.838850730730043
2025-01-01,72,Rochester Christian University,-7.765,71,72,1.264264348583253,9.029505662214538
2025-01-01,73,Oakland University,-10.951,73,73,1.1789300649470145,12.129498973363145
2025-01-08,1,Ohio University,9.091,1,7,10.82347609725493,1.7322527913578163
2025-01-08,2,Liberty University,8.283,2,6,10.013220130459787,1.7303082453503498
2025-01-08,3,Minot State University,8.15,3,5,9.817037157528118,1.6670379197836234
2025-01-08,4,University of Jamestown,5.981,4,8,7.717954654794768,1.7368011435595507
2025-01-08,5,University of Nevada Las Vegas,5.861,6,1,7.208067605140911,1.347535450775727
2025-01-08,6,Adrian College,5.848,5,3,7.325839098342292,1.4776927856826263
2025-01-08,7,Grand Canyon University,4.868,7,13,6.878896769697395,2.0112967080085933
2025-01-08,8,University of Utah,4.448,11,4,5.945246616915695,1.4968299257436144
2025-01-08,9,Niagara University,4.257,12,2,5.628783287791399,1.3719175590525885
2025-01-08,10,Maryville University,4.213,10,9,5.961005222387844,1.748275238266695
2025-01-08,11,Drury University,4.124,9,11,6.082957255402375,1.9594369526359907
2025-01-08,12,Calvin University,3.749,13,10,5.614227752385558,1.8654335223523917
2025-01-08,13,University of Mary,3.577,8,20,6.152549260257991,2.575411475501608
2025-01-08,14,Indiana Tech,3.233,14,15,5.408965829723802,2.175723711449559
2025-01-08,15,University of Arizona,3.069,16,14,5.122818200827035,2.053484721211402
2025-01-08,16,Purdue University Northwest,2.798,20,12,4.763742962573884,1.9655229983673823
2025-01-08,17,University of Oklahoma,2.639,15,22,5.31403656681237,2.6752710380660165
2025-01-08,18,Midland University,2.252,17,24,5.060988034369998,2.8087299936271335
2025-01-08,19,Arizona State University,2.196,21,17,4.659764251947929,2.463465625636119
2025-01-08,20,Davenport University,2.07,22,19,4.621482690425683,2.551888633758585
2025-01-08,21,University of Delaware,1.991,18,27,4.859201790994174,2.8677876530315367
2025-01-08,22,Stony Brook University,1.965,25,16,4.416318969517324,2.451228397802455
2025-01-08,23,Grand Valley State University,1.954,24,21,4.534454489513758,2.5808462996668777
2025-01-08,24,University of Central Oklahoma,1.763,23,26,4.612310735407445,2.84959580229595
2025-01-08,25,Northwood University,1.477,27,23,4.226131997773838,2.748955442620982
2025-01-08,26,University of Colorado,1.417,36,18,3.900801671727021,2.483603044396483
2025-01-08,27,West Chester University,1.32,30,25,4.145822808315827,2.825962716010801
2025-01-08,28,Missouri State University,1.151,31,30,4.100059421930908,2.9486106188797656
2025-01-08,29,University of Pittsburgh,1.095,34,28,3.9815708226926434,2.8866307555950206
2025-01-08,30,Oswego State University,1.09,32,33,4.091802898355152,3.0017067383292635
2025-01-08,31,Illinois State University,1.045,28,34,4.224919981227193,3.180085664598671
2025-01-08,32,Waldorf University,1.014,19,49,4.794513947227517,3.780784682859652
2025-01-08,33,John Carroll University,0.667,26,44,4.298583660046533,3.631581635548032
2025-01-08,34,University of Michigan Dearborn,0.59,35,36,3.9051820800436454,3.315658454675421
2025-01-08,35,Drexel University,0.579,42,32,3.5472812929176123,2.968450345742087
2025-01-08,36,University of Illinois,0.485,45,29,3.412351498698717,2.927055498602424
2025-01-08,37,University of Rhode Island,0.468,29,47,4.161774720827123,3.69419138030213
2025-01-08,38,Colorado State University,0.326,33,46,4.0003548408140155,3.674248493248198
2025-01-08,39,Syracuse University,0.303,39,39,3.78259556997809,3.4793879293912062
2025-01-08,40,Villanova University,0.267,43,35,3.5134785270782913,3.2468111424902633
2025-01-08,41,Lawrence Tech,0.253,38,41,3.786075992980835,3.5334614733635212
2025-01-08,42,Indiana University of Pennsylvania,0.113,37,48,3.8616122737356338,3.7481753830045297
2025-01-08,43,McKendree University,0.073,44,37,3.412433903111205,3.339333304710329
2025-01-08,44,Cleary University,-0.263,41,50,3.555197949792507,3.818140500951461
2025-01-08,45,Canisius University,-0.386,46,43,3.211278411983698,3.597326178324994
2025-01-08,46,George Mason University,-0.4,55,31,2.558434881888655,2.9580916421875147
2025-01-08,47,Kent State University,-0.51,47,42,3.058986258733647,3.569074845226646
2025-01-08,48,United States Naval Academy,-0.66,40,55,3.7658635487856538,4.426353445438254
2025-01-08,49,Iowa State University,-0.818,51,40,2.6906802894962625,3.508337132986742
2025-01-08,50,Aquinas College,-0.981,48,51,2.9460675406684116,3.9268772982853206
2025-01-08,51,University of Toledo,-1.012,59,38,2.370413532420312,3.381914440884092
2025-01-08,52,University of Oregon,-1.203,49,53,2.8502043840158913,4.05336989101716
2025-01-08,53,Robert Morris University,-1.612,60,52,2.352526847169685,3.964252046005248
2025-01-08,54,Northern Illinois University,-1.644,65,45,1.9932064408661976,3.637061944789
2025-01-08,55,San Diego State University,-1.764,58,54,2.409617377778452,4.173404558970491
2025-01-08,56,Duquesne University,-1.772,50,57,2.837825821248773,4.609528176528366
2025-01-08,57,West Virginia University,-1.916,54,56,2.5969338322358952,4.512799801894286
2025-01-08,58,University of Alabama,-2.264,56,58,2.486779584455632,4.75097690548669
2025-01-08,59,Temple University,-2.323,52,61,2.672421889657185,4.995810058007021
2025-01-08,60,Lehigh University,-2.562,62,60,2.3453886445537155,4.907051624153508
2025-01-08,61,Roosevelt University,-2.875,53,64,2.645078279035356,5.520124823158746
2025-01-08,62,New York University,-3.053,57,62,2.446180015379783,5.499332394377551
2025-01-08,63,Rutgers University,-3.213,67,59,1.6389062616067065,4.851964799112378
2025-01-08,64,Saginaw Valley State University,-3.482,63,65,2.192234987393072,5.674700445946791
2025-01-08,65,Western Michigan University,-3.944,68,63,1.5751986863271936,5.51896387319059
2025-01-08,66,William Paterson University,-4.34,61,68,2.349128554710217,6.689199317005934
2025-01-08,67,Concordia University Ann Arbor,-4.359,64,66,2.142203675148792,6.501010651595335
2025-01-08,68,The College of New Jersey,-4.713,66,67,1.9061131986201945,6.619485866882338
2025-01-08,69,Towson University,-6.158,70,69,1.365861713040634,7.5243154709361955
2025-01-08,70,Rochester Institute of Technology,-6.167,69,70,1.4264002880444786,7.593284582612085
2025-01-08,71,Rochester Christian University,-7.577,72,71,1.243658875436507,8.820730441795837
2025-01-08,72,Mercyhurst University,-7.608,71,72,1.2601968305451792,8.868284529633257
2025-01-08,73,Oakland University,-10.894,73,73,1.1782743936169833,12.07209353025755
2025-01-15,1,Liberty University,8.049,1,7,9.897841888456954,1.8491458808608263
2025-01-15,2,Minot State University,7.711,2,5,9.460737103766482,1.7501225462342316
2025-01-15,3,Ohio University,6.607,3,9,8.530324201292956,1.9230203870171243
2025-01-15,4,University of Nevada Las Vegas,6.399,4,1,7.777659685540519,1.3781851894522805
2025-01-15,5,Adrian College,5.747,5,2,7.281414006589456,1.534842218846795
2025-01-15,6,University of Jamestown,5.291,6,6,7.085593553561785,1.7947647915495093
2025-01-15,7,Grand Canyon University,4.881,7,13,6.936965236823406,2.0561882232772404
2025-01-15,8,University of Utah,4.584,9,3,6.137552157946985,1.5531357421090322
2025-01-15,9,Drury University,4.285,8,12,6.319970807939298,2.034646363817941
2025-01-15,10,Calvin University,3.876,11,8,5.762184310998113,1.8864647566638775
2025-01-15,11,Niagara University,3.862,14,4,5.479055539034739,1.6166568975467113
2025-01-15,12,Maryville University,3.556,12,11,5.551720470587012,1.9960021646165025
2025-01-15,13,Indiana Tech,3.394,13,15,5.5024697821282444,2.108720147150105
2025-01-15,14,University of Arizona,3.289,15,14,5.376890781646349,2.0875012693918706
2025-01-15,15,University of Mary,3.144,10,21,5.794907376443615,2.650652166892951
2025-01-15,16,Purdue University Northwest,2.932,19,10,4.925253120984308,1.993137609663786
2025-01-15,17,Arizona State University,2.782,17,16,5.183017688418021,2.4008134435141177
2025-01-15,18,University of Oklahoma,2.448,16,22,5.187944750047819,2.7397424944625723
2025-01-15,19,Grand Valley State University,2.087,21,17,4.670124406015045,2.583623553771711
2025-01-15,20,Davenport University,2.032,22,20,4.650690523773385,2.618459685334395
2025-01-15,21,Midland University,2.024,18,26,4.944715370887665,2.920860614646464
2025-01-15,22,Stony Brook University,2.013,23,18,4.605775440176998,2.592567577912522
2025-01-15,23,University of Pittsburgh,1.761,24,24,4.591133225256743,2.830081436077086
2025-01-15,24,University of Delaware,1.72,20,31,4.74319386191092,3.0232598645536153
2025-01-15,25,Northwood University,1.573,29,23,4.318529012442388,2.7455817819146713
2025-01-15,26,University of Colorado,1.451,35,19,4.051794054936955,2.60071136363252
2025-01-15,27,Oswego State University,1.389,27,29,4.409909150416629,3.020540557463697
2025-01-15,28,Illinois State University,1.35,28,33,4.3895318434027715,3.0399416523061094
2025-01-15,29,West Chester University,1.272,33,25,4.102969057951255,2.8307565943749258
2025-01-15,30,University of Central Oklahoma,1.202,31,32,4.232972823871128,3.0306732030406534
2025-01-15,31,John Carroll University,1.002,25,41,4.483705707327608,3.481256568676076
2025-01-15,32,Syracuse University,0.957,32,35,4.123388378546987,3.166848271954403
2025-01-15,33,Missouri State University,0.901,39,27,3.8263158050543273,2.9255917510224205
2025-01-15,34,Indiana University of Pennsylvania,0.738,34,39,4.063243639403369,3.3251994082317813
2025-01-15,35,University of Rhode Island,0.648,30,46,4.279296693699038,3.6315076935789437
2025-01-15,36,University of Michigan Dearborn,0.646,37,37,3.866380393249757,3.2205541693745046
2025-01-15,37,Drexel University,0.607,40,34,3.730908175288982,3.1240448913384338
2025-01-15,38,Waldorf University,0.483,26,51,4.454885739932004,3.972154820648452
2025-01-15,39,Lawrence Tech,0.469,41,38,3.728954314710853,3.25974576220582
2025-01-15,40,University of Illinois,0.362,45,30,3.382932032888219,3.0211129835522774
2025-01-15,41,Villanova University,0.315,43,36,3.4985709810121284,3.1833457293274017
2025-01-15,42,Colorado State University,0.195,36,48,3.9560036324772803,3.761175646515209
2025-01-15,43,Kent State University,-0.083,46,40,3.345828400013166,3.428339414655091
2025-01-15,44,McKendree University,-0.111,44,45,3.4735762125154235,3.5850056965967876
2025-01-15,45,Cleary University,-0.235,42,50,3.6082387338886335,3.843364097324598
2025-01-15,46,George Mason University,-0.342,55,28,2.6230609690546185,2.964799384720687
2025-01-15,47,Canisius University,-0.484,48,43,3.062012707202214,3.546289377546189
2025-01-15,48,United States Naval Academy,-0.538,38,55,3.8538259110975326,4.391495744064682
2025-01-15,49,Iowa State University,-0.781,51,44,2.791009874172056,3.5716136911857035
2025-01-15,50,Aquinas College,-1.006,47,52,3.102468076294075,4.108661654032974
2025-01-15,51,University of Toledo,-1.275,63,42,2.255863291244993,3.531045519220963
2025-01-15,52,Robert Morris University,-1.433,59,49,2.4085059663819455,3.8411010001925088
2025-01-15,53,University of Oregon,-1.478,50,54,2.811705427893009,4.2901987618721185
2025-01-15,54,Duquesne University,-1.614,49,57,2.8981392788574936,4.511849690168044
2025-01-15,55,San Diego State University,-1.706,57,53,2.4731890662505216,4.179656432657714
2025-01-15,56,West Virginia University,-1.712,52,56,2.7382034415816547,4.450273053465476
2025-01-15,57,Northern Illinois University,-1.726,65,47,2.0183227831694395,3.744052962686925
2025-01-15,58,Temple University,-2.179,53,61,2.650030109661637,4.829179210869106
2025-01-15,59,University of Alabama,-2.297,56,60,2.5275699122843442,4.824462931016609
2025-01-15,60,Lehigh University,-2.357,60,58,2.304789384853611,4.661430598761608
2025-01-15,61,New York University,-2.993,58,62,2.4414004894838017,5.434080707013465
2025-01-15,62,Roosevelt University,-3.023,54,64,2.64775735197655,5.67077631439899
2025-01-15,63,Rutgers University,-3.094,68,59,1.6174396060759184,4.711421721248786
2025-01-15,64,Saginaw Valley State University,-3.426,62,65,2.256177735863339,5.6825678494152045
2025-01-15,65,Western Michigan University,-3.969,67,63,1.6834975080619279,5.652152417744507
2025-01-15,66,William Paterson University,-3.986,61,66,2.2620839024853767,6.248337915514422
2025-01-15,67,Concordia University Ann Arbor,-4.246,64,68,2.189502748757652,6.4350834627557365
2025-01-15,68,The College of New Jersey,-4.509,66,67,1.8411546428629622,6.35023255603191
2025-01-15,69,Rochester Institute of Technology,-5.753,69,69,1.4459579683902801,7.198782537204418
2025-01-15,70,Towson University,-6.157,70,70,1.4103234445668331,7.567139199239612
2025-01-15,71,Mercyhurst University,-7.116,72,71,1.2613695201632777,8.377530053015542
2025-01-15,72,Rochester Christian University,-7.162,71,72,1.2929575656130237,8.45529203571025
2025-01-15,73,Oakland University,-10.083,73,73,1.1740564249569005,11.257511412618577
